1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;116.33;2021-06-01T00:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;115.95;2021-06-01T01:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;114.89;2021-06-01T02:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;114.96;2021-06-01T03:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;114.84;2021-06-01T04:00:00+02:00
